"context","source","target"
"ClericDivineDomainsTitle","Divine Domains"
"ClericSkillPointsTitle","Cleric Skills"
"ClericSpellcastingTitle","Cleric Spellcasting"
"ClericToolsDescription","You have been trained to scribe magic scrolls."
"ClericToolsTitle","Scroll Scribing"
"ClericTurnUndeadShortTitle","Turn Undead"
"ClericTurnUndeadTitle","Channel Divinity: Turn Undead"
"ClericTurnUndeadDescription","Channel Divinity to force undead creatures within 6 cells who can see you to flee, unless they make a successful Wisdom saving throw."
"ClericWeaponProficiencyTitle","Cleric Weapon Proficiencies"
"ConditionAttackOfOpportunityImmunityTitle","Immune to opportunity attacks"
"ConditionAttackOnMeAdvantageTitle","Attack rolls against this creature have advantage"
"ConditionAttackOnMeDisadvantageTitle","Attack rolls against this creature have disadvantage"
"ConditionExpertClimberFormat","Difficult climb surfaces are considered normal for you"
"ConditionFastClimberFormat","Climbing does not cost you extra movement "
"ConditionImmunityFormat","Immunity to the ""{0}"" condition type"
"ConditionMovementAddBaseFormat","Double base speed"
"ConditionMovementAddBaseFormatSingle","Double base speed ({0})"
"ConditionMovementAdditiveModifierFormat","{0} to speed"
"ConditionMovementAdditiveModifierFormatSingle","{0} to speed ({1})"
"ConditionMovementCanMoveOnWallsFormat","Can move on walls"
"ConditionMovementEnhancedJumpFormat","Can jump at maximum distance without risk."
"ConditionMyAttackAddDiceFormat","+{0}{1} to attack rolls"
"ConditionMyAttackAddFormat","+{0} to attack rolls"
"ConditionMyAttackAdvantageTitle","This creature's attack rolls have advantage"
"ConditionMyAttackDisadvantageTitle","This creature's attack rolls have disadvantage"
"ConditionMyAttackSubstractDiceFormat","-{0}{1} to attack rolls"
"ConditionMyAttackSubstractFormat","-{0} to attack rolls"
"ConditionSavingThrowAdvantageFormat","Advantage on saving throws against being {0}"
"ConditionSavingThrowDisadvantageFormat","Disadvantage on saving throws against being {0}"
"DamageImmunityFormat","Immunity to {0}: all damage is canceled"
"DamageResistanceFormat","Resistance to {0}: damage is halved"
"DamageSavingThrowAdvantageFormat","Advantage on saving throws against {0}"
"DamageSavingThrowDisadvantageFormat","Disadvantage on saving throws against {0}"
"DamageTagsIgnoringFormat","except for {0} attacks"
"DamageVulnerabilityFormat","Vulnerability to {0}: damage is doubled"
"DiceGamerDescription","Proficient with the Gaming Set."
"DiceGamerTitle","Dice Gamer"
"DomainBattleBonusProficiencyDescription","Martial Weapons"
"DomainBattleBonusProficiencyTitle","Bonus Proficiency"
"DomainBattleDecisiveStrikeDescription","On a successful attack, Channel Divinity to add 1d6 to your damage and stun your target (save negates). Increases by 1d6 every 3 levels above level 2."
"DomainBattleDecisiveStrikeShortTitle","Decisive Strike"
"DomainBattleDecisiveStrikeTitle","Decisive Strike"
"DomainBattleDivineWrathDescription","As an action, gain 3 temporary HP per cleric level. Recovered after a long rest."
"DomainBattleDivineWrathTitle","Divine Fortitude"
"DomainBattleDomainSpellsTitle","Battle Domain Spells"
"DomainBattleHeraldOfBattleDescription","Allies in adjacent cells gain +1 on attack rolls, damage, AC, and saving throws."
"DomainBattleHeraldOfBattleTitle","Herald of Battle"
"DomainElementalBonusCantripDescriptionPlural","{0}"
"DomainElementalBonusCantripDescriptionSingle","{0}"
"DomainElementalColdBonusCantripTitle","Bonus Cantrip (Cold)"
"DomainElementalColdPrimalHarmonyTitle","Primal Harmony (Cold)"
"DomainElementalDiscipleOfTheElementsDescription","Use your reaction to become immune to your domain element so it heals you instead of wounding you."
"DomainElementalDiscipleOfTheElementsTitle","Scholar of the Elements"
"DomainElementalDomainSpellsTitle","Elemental Domain Spells"
"DomainElementalFireBonusCantripTitle","Bonus Cantrip (Fire)"
"DomainElementalFireBurstDescription","Channel Divinity to cause 3d8 fire damage to a target within 12 cells. A successful Dexterity save halves the damage."
"DomainElementalFireBurstShortTitle","Fire Burst"
"DomainElementalFireBurstTitle","Channel Divinity: Fire Burst"
"DomainElementalFirePrimalHarmonyTitle","Primal Harmony (Fire)"
"DomainElementalIceLanceDescription","Use Channel Divinity on a target within 12 cells. The target must make a Dexterity saving throw or be pushed away by 2 cells and suffer 2d8 cold damage."
"DomainElementalIceLanceShortTitle","Ice Lance"
"DomainElementalIceLanceTitle","Channel Divinity: Ice Lance"
"DomainElementalLightningBladeDescription","Channel Divinity to cause 1d8 lightning damage to a target within 12 cells. On a failed Dexterity save, the target is also stunned until the end of its next turn."
"DomainElementalLightningBladeShortTitle","Lightning Blade"
"DomainElementalLightningBladeTitle","Channel Divinity: Lightning Blade"
"DomainElementalLightningBonusCantripTitle","Bonus Cantrip (Lightning)"
"DomainElementalLightningPrimalHarmonyTitle","Primal Harmony (Lightning)"
"DomainInsightDivineEyeDescription","Advantage to detect traps, hidden doors, and objects"
"DomainInsightDivineEyeTitle","Divine Eye"
"DomainInsightDivineIntuitionDescription","Advantage on ability checks using Arcana, History, and Nature"
"DomainInsightDivineIntuitionTitle","Divine Intuition"
"DomainInsightForeknowledgeDescription","Channel Divinity to see the immediate future and dodge your enemy's attacks better. For 1 minute, the first attack (except shove) made against you after your turn suffers disadvantage."
"DomainInsightForeknowledgeShortTitle","Foreknowledge"
"DomainInsightForeknowledgeTitle","Channel Divinity: Foreknowledge"
"DomainInsightInspiredDiplomatDescription","You always know the odds when choosing between dialog choices that include an Ability Check (Persuasion, Deception, or Intimidation)."
"DomainInsightInspiredDiplomatTitle","Inspired Diplomat"
"DomainLawCommandingPresenceDescription","Proficient in Intimidation.
Advantage on Intimidation checks"
"DomainLawCommandingPresenceTitle","Commanding Presence"
"DomainLawDomainSpellsTitle","Law Domain Spells"
"DomainLawForceOfLawDescription","Channel Divinity when casting an attack spell to impose disadvantage on your target's saving throw."
"DomainLawForceOfLawShortTitle","Force of Law"
"DomainLawForceOfLawTitle","Channel Divinity: Force of Law"
"DomainLawHolyRetributionDescription","When a melee attack damages you, you can use your reaction to Channel Divinity and strike back using a melee weapon, adding (2d6 + cleric level) psychic damage."
"DomainLawHolyRetributionShortTitle","Holy Retribution"
"DomainLawHolyRetributionTitle","Channel Divinity: Holy Retribution"
"DomainLawUnyieldingEnforcerDescription","Advantage on rolls to resist being shoved or moved by magical means"
"DomainLawUnyieldingEnforcerTitle","Unyielding Enforcer"
"DomainLawWordOfLawDescription","Break the spellcasting concentration of an enemy"
"DomainLawWordOfLawTitle","Word of the Law"
"DomainLifeBlessedHealerDescription","When you cast a spell of 1st level or higher that restores hit points to a creature other than yourself, you regain hit points equal to (2 x spell level)."
"DomainLifeBlessedHealerTitle","Blessed Healer"
"DomainLifeBonusProficiencyDescription","Proficient with Heavy Armor."
"DomainLifeBonusProficiencyTitle","Bonus Proficiency"
"DomainLifeDiscipleOfLifeDescription","When casting a healing spell, the target regains additional HP equal to (2 x spell level)."
"DomainLifeDiscipleOfLifeTitle","Disciple of Life"
"DomainLifeDomainSpellsTitle","Life Domain Spells"
"DomainLifePreserveLifeDescription","Restore hit points (5 x cleric level) to one or more allies within 6 cells, up to half their hit point maximum."
"DomainLifePreserveLifeShortTitle","Preserve Life"
"DomainLifePreserveLifeTitle","Channel Divinity: Preserve Life"
"DomainOblivionBonusCantripDescription","{0}"
"DomainOblivionBonusCantripTitle","Bonus Cantrip"
"DomainOblivionDomainSpellsTitle","Oblivion Domain Spells"
"DomainOblivionGateKeeperDescription","As long as you are conscious, you and your fellow party members within 6 cells have advantage on death saving throws."
"DomainOblivionGateKeeperTitle","Gate Keeper"
"DomainOblivionHeraldOfPainDescription","Channel Divinity to cause pain to enemies within 6 cells. Enemies failing a Wisdom save receive 1d8 necrotic damage and are poisoned."
"DomainOblivionHeraldOfPainShortTitle","Herald of Pain"
"DomainOblivionHeraldOfPainTitle","Channel Divinity: Herald of Pain"
"DomainOblivionPeacefulRestDescription","While camping, reduces the chances of being attacked and prevents from being surprised."
"DomainOblivionPeacefulRestTitle","Peaceful Rest"
"DomainSpellsDescription","In your list and always prepared: 
{0}"
"DomainSunBonusCantripDescription","Light"
"DomainSunBonusCantripTitle","Bonus Cantrip"
"DomainSunDomainSpellsTitle","Sun Domain Spells"
"DomainSunHeraldOfTheSunDescription","Channel Divinity to engulf a visible enemy within 6 cells with radiant light, causing 1d8 radiant damage + 2 per cleric level (half damage on a successful Constitution saving throw) and cause the blinded condition for 1 minute (negated if saving throw was successful)."
"DomainSunHeraldOfTheSunShortTitle","Herald of the Sun"
"DomainSunHeraldOfTheSunTitle","Channel Divinity: Herald of the Sun"
"DomainSunHolyRadianceDescription","When you cast Sacred Flame, your target has disadvantage on the saving throw."
"DomainSunHolyRadianceTitle","Holy Radiance"
"DomainSunIndomitableLightDescription","Channel divinity to summon a sphere of sunlight, which affects light sensitive creatures and negates areas of darkness."
"DomainSunIndomitableLightShortTitle","Indomitable Light"
"DomainSunIndomitableLightTitle","Channel Divinity: Indomitable Light"
"DomainSunSoothingHandDescription","Heal an ally and remove one detrimental condition."
"DomainSunSoothingHandTitle","Soothing Hand"
"DwarfHillToughnessDescription","+1 Hit Point per level"
"DwarfHillToughnessTitle","Dwarven Toughness"
"DwarfLanguagesDescription","Common, Dwarvish"
"DwarfLanguagesTitle","Languages"
"DwarfResilienceDescription","Saving throw advantage against poison
Resistance to poison damage"
"DwarfResilienceTitle","Dwarven Resilience"
"DwarfSnowEnduranceDescription","+2 to Constitution saving throws."
"DwarfSnowEnduranceTitle","Snow Dwarf Endurance"
"DwarfSnowWeaponTrainingDescription","You are proficient with all types of crossbows."
"DwarfSnowWeaponTrainingTitle","Crossbow Expertise"
"DwarfWeaponTrainingTitle","Dwarven Combat Training"
"ElfFeyAncestryDescription","Saving throw advantage against Charm
Immunity to magical sleep"
"ElfFeyAncestryTitle","Fey Ancestry"
"ElfHighCastSpellDescription","Choose one Wizard cantrip, using Intelligence as the spellcasting ability."
"ElfHighCastSpellTitle","High Elf Cantrip"
"ElfKeenSensesDescription","Proficient in the Perception skill."
"ElfKeenSensesTitle","Keen Senses"
"ElfSylvanLanguagesDescription","Common, Elvish, Dwarvish, and Halfling"
"ElfSylvanLanguagesTitle","Languages"
"ElfSylvanSurvivalDescription","Proficient in the Survival and Athletics skills.
Advantage on Survival when hunting"
"ElfSylvanSurvivalTitle","Sylvan Adaptability"
"ElfWeaponTrainingTitle","Elf Weapon Training"
"EquipmentAffinityDoubleCarryingCapacity","Carrying capacity is doubled."
"FeatGainSingleDescription","Proficiency in one feat of your choice"
"FeatGainSingleTitle","Bonus Feat"
"FeatureSetHunterHuntersPreyDescription","Choose one of the following hunting specialties:"
"FeatureSetHunterHuntersPreyTitle","Hunter's Prey"
"FighterActionSurgeDescription","Regain a main action immediately. Take a short or long rest to recover this power."
"FighterActionSurgeTitle","Action Surge"
"FighterArmorProficiencyTitle","Fighter Armor Proficiencies"
"FighterExtraAttackDescription","You can attack one more time, per combat turn, when you use the attack or shove actions."
"FighterExtraAttackTitle","Extra Attack"
"FighterFightingStyleDescription","Choose a fighting style as a specialty."
"FighterFightingStyleTitle","Fighting Style"
"FighterMartialArchetypesDescription","Select a Martial Archetype."
"FighterMartialArchetypesTitle","Martial Archetypes"
"FighterSecondWindDescription","Regain (1d10 + level) HP as a bonus action."
"FighterSecondWindTitle","Second Wind"
"FighterSkillPointsTitle","Fighter Skills"
"FighterWeaponProficiencyTitle","Fighter Weapon Proficiencies"
"FightingStyleGreatWeaponRerollDescription","{0} uses his Great Weapons fighting style to reroll a {1} damage die from {2} to {3}."
"GenericCastSpellDescription","Can cast spells from the {0} list"
"GenericCastSpellTitle","Spellcasting"
"HalfElfAbilityScoreIncreaseDescription","Charisma +2, increase 2 other scores by 1 point each."
"HalfElfLanguagesDescription","Common, Elvish, and one language of your choice"
"HalfElfLanguagesTitle","Languages"
"HalflingBraveTitle","Brave"
"HalflingIslandLanguagesDescription","Common, Halfling, and one language of your choice"
"HalflingIslandLanguagesTitle","Languages"
"HalflingLuckyDescription","When you roll a 1 on an attack roll, ability check, or saving throw, reroll and use the new roll."
"HalflingLuckyRerollDescription","{0} is a lucky Halfling and rerolls an awful {1} roll from {2} to {3}."
"HalflingLuckyTitle","Lucky"
"HalflingMarshHidingTitle","Marsh Halfling Hiding"
"HalflingMarshLanguagesDescription","Common, Halfling"
"HalflingMarshLanguagesTitle","Languages"
"HalflingMarshTerrainDescription","You are adept at traveling in swamp terrain."
"HalflingMarshTerrainTitle","Marsh Native"
"HalflingNimblenessDescription","You can move through the space of any creature that is of a larger size than you."
"HalflingNimblenessTitle","Halfling Nimbleness"
"HalflingRopedancingDescription","Advantage on Dexterity checks (Acrobatics)"
"HalflingRopedancingTitle","Rope Dancing"
"HealBackFormat","All received ""{0}"" damage actually heals the creature."
"HealBackUpToFormat","All received ""{0}"" damage actually heals the creature up to {1} hit points."
"HealingModifierNotHitPointGainDescription","Cannot gain any hit points"
"HighElfLanguagesDescription","Common, Elvish, and one language of your choice"
"HighElfLanguagesTitle","Languages"
"HumanAbilityScoreChoiceDescription","You increase all your ability scores by 1 point, or increase 2 scores by 1 point each and gain a bonus skill and feat."
"HumanAbilityScoreChoiceTitle","Ability Score Increase Choice"
"HumanLanguagesDescription","Common and one language of your choice."
"HumanLanguagesTitle","Languages"
"ImmuneSpellsPluralFormat","Immune to spells: {0}"
"ImmuneSpellsSingleFormat","Immune to the {0} spell"
"LawkeeperFeatureDescription","You gain easier access to information and people in official positions."
"LawkeeperFeatureTitle","Shield of the Principality"
"LawkeeperSkillsDescription","Proficient in Perception and Intimidation."
"LawkeeperSkillsMartialDescription","Proficient with martial weapons."
"LawkeeperSkillsMartialTitle","Enforcer"
"LawkeeperSkillsTitle","Detective"
"ListSeparatorFinalOrTitle","or "
"ListSeparatorFinalTitle","and "
"ListSeparatorTitle",", "
"LowlifeFeatureDescription","You can hear about secondary quests that involve criminal activity."
"LowlifeFeatureTitle","Underground Network"
"LowlifeSkillsDescription","Proficient in Sleight of Hand, Stealth, and Deception."
"LowlifeSkillsTitle","Cutpurse"
"LowlifeSkillsToolsDescription","Proficient with thieves' tools."
"LowlifeSkillsToolsTitle","Burglary"
"MagicAffinityTraditionLoreMasterSpellAcademicDescription","You learn one additional spell each time you gain a level."
"MagicAffinityTraditionLoreMasterSpellAcademicTitle","Spell Academic"
"MagicWeapon2Description","Magical attack, +2 to attack and damage rolls"
"MagicWeapon3Description","Magical attack, +3 to attack and damage rolls"
"MagicWeaponDescription","Magical attack, +1 to attack and damage rolls"
"MartialChampionImprovedCriticalDescription","Your weapon attacks score a critical hit on a roll of 19 or 20."
"MartialChampionImprovedCriticalTitle","Improved Critical"
"MartialMountainerShieldBashDescription","Advantage on shove attempts when using a shield."
"MartialMountainerShieldBashTitle","Shield Swipe"
"MartialMountainerTunnelFighterDescription","While using a shield, gain +2 AC when you have a wall on one of your four sides (no diagonals)."
"MartialMountainerTunnelFighterTitle","Tunnel Fighter"
"MartialSpellBladeMagicWeaponDescription","Your weapon attacks count as magical against creatures that are resistant or immune to non-magical attacks."
"MartialSpellBladeMagicWeaponTitle","Magic Weapon"
"MartialSpellbladeSpellcastingDescription","Cast wizard spells and cantrips of the conjuration, evocation, transmutation, and enchantment schools."
"MartialSpellbladeSpellcastingTitle","Spellcasting"
"MoveBurrowDescription","Burrow {0}"
"MoveClimbDescription","Climb {0}"
"MoveDescription","Base walking speed in cells."
"MoveFlyDescription","Fly {0}"
"MoveIncorporealDescription","Incorporeal {0}"
"MoveSwimDescription","Swim {0}"
"MoveTitle","Move"
"MoveWalkDescription","{0}"
"MyselfFamilyRestrictionsFormat","If the creature is: {0}"
"NoContentTitle","None"
"NullifiedByFormat","Unless attacker has: {0}"
"PaladinArmorProficiencyTitle","Paladin Armor Proficiencies"
"PaladinCureDiseaseDescription","Spend 5 points from your healing pool to cure one disease."
"PaladinCureDiseaseTitle","Cure Disease"
"PaladinDivineSenseDescription","Reveals celestials, fiends, and undead."
"PaladinDivineSenseTitle","Divine Sense"
"PaladinDivineSmiteDescription","When you hit a creature with a melee weapon, you can spend one spell slot to deal 2d8 additional radiant damage. +1d8 per slot level above 1st, +1d8 when hitting an undead or a fiend."
"PaladinDivineSmiteTitle","Divine Smite"
"PaladinHealingPoolDescription","A pool of healing power - 5 points per paladin level."
"PaladinHealingPoolTitle","Healing Pool"
"PaladinLayonHandsDescription","Spend points from your healing pool to restore lost HP."
"PaladinLayonHandsHyeronimusDescription","Restores a large number of lost HP."
"PaladinLayonHandsTitle","Lay on Hands"
"PaladinNeutralizePoisonDescription","Spend 5 points from your Lay on Hands healing pool to neutralize one poison."
"PaladinNeutralizePoisonTitle","Neutralize Poison"
"PaladinSacredOathDescription","Select and swear the sacred oath that binds you as a paladin forever!"
"PaladinSacredOathTitle","Sacred Oaths"
"PaladinSkillsTitle","Paladin Skills"
"PaladinSpellcastingTitle","Paladin Spellcasting"
"PaladinWeaponProficiencyTitle","Paladin Weapon Proficiencies"
"PerceptionAffinityDivinelyRevealedDescription","This creature's type and position are revealed."
"PhilosopherFeatureDescription","You collect plants and craft potions faster than anyone who has not ventured outside a workshop."
"PhilosopherFeatureTitle","Herbalist"
"PhilosopherSkillsDescription","Proficient in Medicine and Persuasion."
"PhilosopherSkillsTitle","Physician"
"PhilosopherToolsDescription","Proficient with herbalism kit."
"PhilosopherToolsTitle","Alchemist"
"PowerChannelDivinitySubtitle","Channel Divinity"
"PowerOathOfDevotionSacredWeaponDescription","Channel Divinity to bless one weapon. For 1 minute, add your Charisma modifier to hit with that weapon (minimum +1). The weapon also emits bright light over 4 cells and dim light over 4 more cells, and its attacks count as magical."
"PowerOathOfDevotionSacredWeaponShortTitle","Sacred Weapon"
"PowerOathOfDevotionSacredWeaponTitle","Channel Divinity: Sacred Weapon"
"PowerOathOfDevotionTurnUnholyDescription","Channel Divinity to force fiends and undead within 6 cells who can see you to flee unless they make a successful Wisdom saving throw."
"PowerOathOfDevotionTurnUnholyShortTitle","Turn the Unholy"
"PowerOathOfDevotionTurnUnholyTitle","Channel Divinity: Turn the Unholy"
"PowerOathOfMotherlandFieryPresenceDescription","Channel Divinity to blind opponents within 12 cells who fail a Dexterity save. Creatures with darkvision or better sight in darkness have disadvantage. Blindness lasts 1d4 turns."
"PowerOathOfMotherlandFieryPresenceShortTitle","Fiery Presence"
"PowerOathOfMotherlandFieryPresenceTitle","Channel Divinity: Fiery Presence"
"PowerOathOfMotherlandFieryWrathDescription","Channel Divinity to target one creature within 12 cells, dealing (2d6 + paladin level) fire damage and setting the target on fire. It can make a DC 10 Dexterity check to put out the fire, or sustain 1d6 more fire damage per turn for one minute."
"PowerOathOfMotherlandFieryWrathShortTitle","Fiery Wrath"
"PowerOathOfMotherlandFieryWrathTitle","Channel Divinity: Fiery Wrath"
"PowerOathOfTirmarGoldenSpeechDescription","Channel Divinity to gain advantage on Persuasion and Intimidation checks for one hour."
"PowerOathOfTirmarGoldenSpeechShortTitle","Golden Speech"
"PowerOathOfTirmarGoldenSpeechTitle","Channel Divinity: Golden Speech"
"PowerOathOfTirmarSmiteTheHiddenDescription","Channel Divinity to deal 1d6 additional radiant damage on attacks which hit opponents with either natural shapeshifting or Darkvision (2d6 if both). The effect lasts for 1 minutes."
"PowerOathOfTirmarSmiteTheHiddenShortTitle","Scourge of the Hidden"
"PowerOathOfTirmarSmiteTheHiddenTitle","Channel Divinity: Scourge of the Hidden"
"PowerReckless_Description","Advantage on melee attack rolls, but enemies also have advantage on attack rolls against a reckless creature."
"PowerReckless_Title","Reckless"
"PowerStandardSubtitle","Power"
"PowerTraditionGreenmageMagicalArrowDescription","Your arrow can transform into a vine on impact. The target must make a Strength saving throw or be restrained until the end of your next turn. You can use this feature a number of times equal to your Intelligence modifier (minimum 1). All uses recharge at the end of a long rest."
"PowerTraditionGreenmageMagicalArrowTitle","Entangling Shot"
"PowerTraditionShockArcanistArcaneFuryDescription","Add your proficiency bonus and INT bonus to your evocation spell damage for 1 minute. Recharges after a long rest."
"PowerTraditionShockArcanistArcaneFuryTitle","Arcane Fury"
"ProficiencyMarksmanToolChoiceDescription","Herbalism kit or poisoner's kit."
"ProficiencyMarksmanToolChoiceTitle","Additional Proficiencies"
"ProficiencyOathOfTirmarBonusLanguageDescription","When you take the oath of Tirmar, you acquire the Tirmarian language."
"ProficiencyOathOfTirmarBonusLanguageTitle","Bonus Language"
"RangerArchetypeDescription","Select a Ranger Archetype that will guide you in your travels."
"RangerArchetypeTitle","Ranger Archetypes"
"RangerArmorProficiencyTitle","Ranger Armor Proficiencies"
"RangerFavoredEnemyDescription","Gain advantage on ability checks towards this creature type, and additional damage against it equal to your knowledge level."
"RangerFavoredEnemyTitle","Favored Enemy"
"RangerNaturalExplorerByTypeDescription","You are adept at living and traveling in a certain type of terrain: {0}."
"RangerNaturalExplorerByTypeTitle","Natural Explorer {0}"
"RangerNaturalExplorerDescription","You are adept at living and traveling in a certain type of terrain."
"RangerNaturalExplorerTitle","Natural Explorer"
"RangerPrimevalAwarenessDescription","Detects the presence of certain creature types in the location."
"RangerPrimevalAwarenessTitle","Primeval Awareness"
"RangerShadowTamerDarkSlayerDescription","When attacking a creature with superior darkvision with a weapon, you add your proficiency bonus to your damage."
"RangerShadowTamerDarkSlayerTitle","Dark Slayer"
"RangerShadowTamerTunnelWisdomDescription","When in dim light or darkness, you gain advantage on Dexterity saving throws."
"RangerShadowTamerTunnelWisdomTitle","Tunnel Wisdom"
"RangerSkillsTitle","Ranger Skills"
"RangerSpellcastingTitle","Ranger Spellcasting"
"RangerWeaponProficiencyTitle","Ranger Weapon Proficiencies"
"RitualCastingPreparedDescription","You can cast a spell as a ritual if that spell has the ritual tag and you have the spell prepared."
"RitualCastingPreparedTitle","Ritual Casting"
"RitualCastingSpellbookDescription","You can cast a spell as a ritual if the spell has the ritual tag and you have it in your spellbook. You don't need to have the spell prepared."
"RitualCastingSpellbookTitle","Ritual Casting"
"RogueArmorProficiencyTitle","Rogue Armor Proficiencies"
"RogueCunningActionDescription","You can take a bonus action on each of your turns in combat. This action can be used only to take the Dash, Disengage, or Hide action."
"RogueCunningActionTitle","Cunning Action"
"RogueEvasionTitle","Evasion"
"RogueExpertiseDescription","Select 2 proficient skills or tools to double their proficiency bonus."
"RogueExpertiseTitle","Expertise"
"RogueRoguishArchetypesDescription","Select a Roguish Archetype that will steer your talents in varying directions."
"RogueRoguishArchetypesTitle","Roguish Archetypes"
"RogueSkillPointsTitle","Rogue Skills"
"RogueSneakAttackDescription","1d6 extra damage (+1d6 every 2 levels) to one creature you hit with advantage using a finesse or ranged weapon, once per turn. No need for advantage if an active ally is next to the target."
"RogueSneakAttackTitle","Sneak Attack"
"RogueToolsTitle","Rogue Tools"
"RogueWeaponProficiencyTitle","Rogue Weapon Proficiencies"
"RoguishDarkweaverBonusProficiencyDescription","Proficient with the poisoner's kit."
"RoguishDarkweaverBonusProficiencyTitle","Bonus Proficiency"
"RoguishDarkweaverPredatorDescription","When hitting an enemy on lower ground with a ranged weapon, add your proficiency bonus to the damage."
"RoguishDarkweaverPredatorTitle","Predator"
