"context","source","target"
"Guard_Title","Guard"
"Highpriest_Description","A powerful cleric wandering the land to spread his faith with soft words and hard deeds."
"Highpriest_Title","High Priest"
"MinotaurDescription","Minotaur Descrition TBC"
"MinotaurTitle","Minotaur"
"MummyDescription","A powerful undead creature, preserved for the afterlife."
"MummyTitle","Mummy"
"Necromancer_Description","An evil wizard specializing in necromancy."
"Necromancer_Title","Necromancer"
"OgreDescription","Ogres are huge and powerful, but stupid. They live for killing, scavenging, and simple pleasures."
"OgreTitle","Ogre"
"OgreZombie_Description","An ogre that has been raised by necromantic power."
"OgreZombie_Title","Ogre Zombie"
"OrcArcherDescription","Orcs have archers among their troops. Despite their effectiveness, they are perceived as cowards and are generally second rank warriors."
"OrcArcherTitle","Orc Archer"
"OrcBerserkerDescription","Berserkers are crazed warriors who ignore all danger while in their battle trance. Fast and violent, they don't feel pain or fear."
"OrcBerserkerTitle","Orc Berserker"
"OrcChieftainDescription","Chieftains are the stronger orcs who have survived battles and challenges from other orcs to seize a position of power."
"OrcChieftainTitle","Orc Chieftain"
"OrcDescription","Orcs are brutish, tribal warriors, known for their barbaric habits. They live by raiding and looting."
"OrcShaman_Description","The closest thing the orcs have to a cleric, with some mystical powers."
"OrcShaman_Title","Orc Shaman"
"OrcTitle","Orc"
"PhaseSpider_Description","A monstrous spider able to travel freely to and from the ethereal plane."
"PhaseSpider_Title","Phase Spider"
"PoisonousSnakeDescription","[TEMP] TBD"
"PoisonousSnakeTitle","Poisonous Snake"
"Priest_Description","An evil priest leads a religious sect conducting depraved rites in the shadows of respectable society."
"Priest_Title","Evil Priest"
"Scout_Description","Scouts are skilled hunters and trackers who offer their services for a fee."
"Scout_Title","Scout"
"SkeletonArcherDescription","Skeletons are animated by dark magic. They used to be living creatures but are now empty shells of hate, arisen from tombs or battlefields and craving for life… to kill."
"SkeletonArcherTitle","Skeleton Archer"
"SkeletonDescription","Skeletons are animated by dark magic. They used to be living creatures but are now empty shells of hate, arisen from tombs or battlefields and craving for life… to kill."
"SkeletonEnforcer_Description","A powerful undead creature armed with an axe and a shield."
"SkeletonEnforcer_Title","Skeletal Enforcer"
"SkeletonKnight_Description","A powerful undead creature, created by raising a dead knight."
"SkeletonKnight_Title","Skeletal Knight"
"SkeletonSorcerer_Description","A powerful undead creature with necromantic powers."
"SkeletonSorcerer_Title","Skeletal Sorcerer"
"SkeletonTitle","Skeleton"
"SorakAbominationDescription","A very large type of Sorr-Akkath, much stronger and deadlier than its smaller comrades, and apparently less intelligent."
"SorakAbominationTitle","Sorr-Akkath Abomination"
"SorakAcolyteOfSorr-TarrDescription","These spellcasters seem to be clerics of Sorr-Tarr."
"SorakAcolyteOfSorr-TarrTitle","Sorr-Akkath Acolyte of Sorr-Tarr"
"SorakAntipaladinDescription","A powerful armored fighter, with superior resistances and magical abilities."
"SorakAntipaladinTitle","Sorr-Akkath Shikkath"
"SorakAssassinDescription","A deadly killer who lurks in the shadows."
"SorakAssassinTitle","Sorr-Akkath Assassin"
"SorakGruntDescription","A basic Sorr-Akkath fighter, aggressive and ruthless."
"SorakGruntTitle","Sorr-Akkath Warrior"
"SorakSaboteurDescription","A support fighter, fast, cunning, and vicious."
"SorakSaboteurTitle","Sorr-Akkath Saboteur"
"SorakSkirmisherDescription","A Sorr-Akkath ranged fighter."
"SorakSkirmisherTitle","Sorr-Akkath Skirmisher"
"SpectralSpiderDescription","Dead Badlands spiders somehow transformed into undead."
"SpectralSpiderTitle","Spectral Spider"
"SpiderDescription","Larger than your usual house spider, this creature is quite dangerous."
"SpiderTitle","Badlands Spider"
"Spy_Description","A lawless rogue trained to spy and kill for wealthy masters."
"Spy_Title","Spy"
"Thug_Description","Thugs are ruthless enforcers skilled at intimidation and violence. They work for money and have few scruples."
"Thug_Title","Thug"
"TigerDrake_Description","A large flying snake with terrible poison in its fangs."
"TigerDrake_Title","Tiger Drake"
"TutoAlphaWolfDescription","An adult wolf, looking particularly aggressive."
"TutoAlphaWolfTitle","Grayback Wolf"
"TutoWolfDescription","A wandering wolf, looking skinny and weak, but famished."
"TutoWolfTitle","Starving Wolf"
"VeteranDescription","Veterans are professional fighters who take up arms for pay or in defense of something they value or believe in. They include retired soldiers as well as mercenaries who have never served anyone's interests but their own."
"VeteranTitle","Veteran"
"WightDescription","A Wight"
"WightTitle","Wight"
"WinterWolf_Description","A large arctic wolf with a cold breath attack."
"WinterWolf_Title","Winter Wolf"
"WolfDescription","A typical wild beast from Solasta's grasslands and forests."
"WolfTitle","Wolf"
"WorkerDescription","A human working in the Badlands, of unknown affiliation."
"WorkerTitle","Unknown Human"
"ZombieDescription","A ravenous undead creature, constantly searching for flesh to eat."
"ZombieTitle","Zombie"
"Werewolf_Title","Werewolf"
"Werewolf_Description","A shapechanger in human form, he retains some of his unnatural powers, including a fantastic resistance to non-silvered weapons."
"ConjuredBeast_Title","Conjured Beast"
"ConjuredBeast_Description","This creature has been conjured."
"Redscar_Orc_Grunt_Title","Redscar Orc"
"Redscar_Orc_Grunt_Description","One of Arrok's pawns, this orc has been blessed with the power of fire."
"Redscar_Orc_Beastmaster_Title","Orc Beastmaster"
"Redscar_Orc_Beastmaster_Description","An elusive orc, less confrontational than most, who uses his tamed beasts to fight for him."
"GoblinCutthroatTitle","Goblin Cutthroat"
"GoblinCutthroatDescription","A veteran goblin who became a skilled killer."
"Veteran_Agent_Description","This veteran mercenary seems inhabited by a fanatic fury."
"Veteran_Agent_Title","Mysterious Attacker"
"Darkweaver_Agent_Description","This Darkweaver seems inhabited by a fanatic fury."
"Darkweaver_Agent_Title","Mysterious Attacker"
"CaravanMerchant_Title","Traveling Merchant"
"SpiderQueenTitle","Spider Queen"
"SpiderQueenDescription","A gigantic spider that must have lived centuries in the dark."
"FireOsprey_Title","Fire Osprey"
"FireOsprey_Description","A bat-shaped fire elemental, only encountered in the depths of the Badlands."
"OrcMerchantTitle","Orc Merchant"
"FireElemental_Title","Fire Elemental"
"SkeletonMarksman_Title","Skeletal Marksman"
"SkeletonMarksman_Description","A powerful skeleton archer that shoots magical arrows imbued with necrotic magic."
"Wraith_Title","Badlands Wraith"
"Wraith_Description","An incorporeal undead that can drain your life and hates light."
"MinorFireElemental_Title","Fire Jester"
"MinorFireElemental_Description","A small fire elemental that likes to burn stuff."
"Orc_Grimblade_Title","Orc Grimblade"
"Orc_Grimblade_Description","A sneaky orc trained to use the shadows to stab its enemies in the back."
"CrimsonSpider_Title","Crimson Spider"
"CrimsonSpider_Description","A giant spider from the underground acid lakes of the Badlands."
"AirElemental_Title","Air Elemental"
"AirElemental_Description","A flying current of whirling air animated by magical elemental forces."
"FireElemental_Description","A creature of pure fire, animated by magical elemental forces."
"EarthElemental_Title","Earth Elemental"
"EarthElemental_Description","A bulky stone creature animated by magical elemental forces."
"WindSnake_Title","Wind Snake"
"WindSnake_Description","A small air elemental that can freeze you to death."
"SkarnGhoul_Title","Skarn Ghoul"
"SkarnGhoul_Description","A small earth elemental made of skarn rock that can slam your feet until they hurt."
"Redeemer_PilgrimTitle","Pilgrim"
"Redeemer_PilgrimDescription","A large insect that is a member of the Redeemer species, its bite is acidic and it can spray pheromones that trigger a frenzy among its ranks."
"Redeemer_ZealotTitle","Zealot"
"Redeemer_ZealotDescription","A very large insect that is a member of the Redeemer species, with a capacity to attack with electric shocks."
"Highpriest_Infiltrator_Title","Priest of Arivad"
"CubeOfLightTitle","Cube of Light"
"CubeOfLightDescription","A weird creature of light and magic of unknown origin."
"GreenDragon_Title","Green Dragon"
"GreenDragon_Description","This dragon seems to be the master of conjuration of the old Imperial Arcaneum!"
"Remorhaz_Title","Remorhaz"
"Remorhaz_Description","A monstrous insect capable of swallowing an adventurer whole!"
"Sorak_Tshar_Boss_Title","Sorr-Akkath Tshar"
"Sorak_Tshar_Boss_Description","The leader of the Soraks on Solasta, an ancient and powerful Acolyte of Sorr-Tarr."
"Divine_Avatar_01_Title","Divine Avatar"
"Divine_Avatar_01_Description","A powerful creature sent by a deity to support a believer in need."
"BlackDragon_Title","Black Dragon"
"BlackDragon_Description","It looks like this Black Dragon is actually Mardracht, the Master of Necromancy of the Manacalon Arcaneum!"
"Spiderling_Title","Spiderlings"
"Spiderling_Description","Offspring of the Old Queen. She loves them so much that she eats them once in a while."
"YoungRemorhaz_Title","Remorhaz Offspring"
"YoungRemorhaz_Description","The offspring of the apex predator are terrifying little monsters."
"BlackYoungDragon_Title","Young Black Dragon"
"BlackYoungDragon_Description","A smaller dragon, degenerated by the chaotic magic of the badlands."
"GreenYoungDragon_Title","Young Green Dragon"
"GreenYoungDragon_Description","A smaller dragon, degenerated by the chaotic magic of the badlands."
"GoldDragon_Title","Gold Dragon"
"GoldDragon_Description","It looks like this Gold Dragon is actually Adrasteia, the Master of Abjuration of the Manacalon Arcaneum!"
"BrownBear_Title","Brown Bear"
"BrownBear_Description","A savage beast, commonly met everywhere in the known world."
"BlackBear_Title","Black Bear"
"BlackBear_Description","A dangerous beast, commonly encounted in caves and forests."
"WereBear_Title","Werebear"
"WereBear_Description","A monstruous lycanthrope turned into a huge bear, almost impossible to hurt."
"BadlandsBear_Title","Badlands Bear"
"BadlandsBear_Description","Another beast that was horribly mutated by the magic of the Badlands over generations, and resulted in a monstrosity."
"MutatedBear_Title","Mutated Bear"
"MutatedBear_Description","This Badlands Bear has been intentionally modified with magic, making it more brutal and dangerous than it used to be."
"Oni_Title","Oni"
"BadlandsOni_Title","Badlands Oni"
"MutatedOni_Title","Mutated Oni"
"Ape_Title","Ape"
"Ape_Description","A large, powerful ape, typical of the jungles of the old Empire."
"GiantApe_Title","Giant Ape"
"MutatedGiantApe_Title","Mutated Giant Ape"
"Dryad_Title","Dryad"
"BadlandsDryad_Title","Badlands Dryad"
"MutatedDryad_Title","Mutated Dryad"
"StoneGolem_Title","Stone Golem"
"ClayGolem_Title","Clay Golem"
"IronGolem_Title","Iron Golem"
"Roc_Title","Roc"
"WightLord_Title","Wight Lord"
"MinotaurElite_Title","Minotaur Elite"
"MinotaurElite_Description","Among the powerful Minotaur, some arise as superior fighters and get extra training, enough to master deadly skills and even more strength and power than their brothers."
"SpectralMinotaur_Title","Spectral Minotaur"
"SpectralMinotaur_Description","Such dreadful creatures can only be created by twisted necromancers, who wish to prolong a Minotaur's slavery indefinitely, in death."
"FrostGiant_Title","Frost Giant"
"FrostGiant_Description","Made of ice and snow, their heart is also cold. These creatures live for battle and mayhem."
"FireGiant_Title","Fire Giant"
"FireGiant_Description","Born in the fires of the volcanos under the Badlands, trained to fight and forge, these huge creatures are alas generally hostile."
"StoneGiant_Title","Stone Giant"
"StoneGiant_Description","Immense creatures born of the very earth of Solasta, they dwell in gigantic caves and never feel at home under the sky."
"HillGiant_Title","Hill Giant"
"HillGiant_Description","Stupid and voracious, these creatures are in constant search of food, and that may very well mean you and your friends."
"Troll_Title","Troll"
"Troll_Description","Regeneration"
"Troll_Regeneration_Title","Trolls regenerate 10HP per round unless damage by acid."
"Troll_Regeneration_Description","Troll"
"Bulette_Title","Bulette"
"Mummy_Title","Mummy"
"MummyLord_Title","Mummy Lord"
"GiantBeetle_Title","Giant Beetle"
"GiantBeetle_Description","A huge insect from the Badlands. It might have been an ancestor of the dreadful Redeemers."
"MummyLordTitle","Mummy Lord"
"MummyLordDescription","TBC descripiton"
