"context","source","target"
"DisengageDescription","If you take the Disengage action, your movement doesn't provoke opportunity attacks for the rest of the turn."
"DisengageTitle","Disengage"
"DodgeDescription","When you take the Dodge action, you focus entirely on avoiding attacks. Until the start of your next turn, any attack roll made against you has disadvantage if you can see the attacker, and you make Dexterity saving throws with advantage."
"DodgeTitle","Dodge"
"DropProneDescription","You can drop prone without using any of your speed. To move while prone, you must crawl or use magic such as teleportation. The cost of moving while crawling is doubled. The cost of crawling in difficult terrain, therefore, is tripled. Dropping prone adds the Prone condition: melee attacks against you have advantage, ranged attacks against you have disadvantage, your own attacks have disadvantage."
"DropProneTitle","Drop"
"EnemyCreatureTitle","Enemy Creature"
"EnemyTargetHeaderTitle","{0} (Enemy)"
"EquipDescription","Equip or unequip an item."
"EquipTitle","Equip"
"ExtinguishDescription","Extinguish a fire that affects you."
"ExtinguishTitle","Extinguish"
"FriendlyCreatureTitle","Friendly Creature"
"FriendlyTargetHeaderTitle","{0} (Friendly)"
"HideDescription","When you take the Hide action, you make a Dexterity (Stealth) check in an attempt to hide, following the rules for hiding. If you succeed, any attack roll made against you has disadvantage and you have advantage on your attacks. This lasts while you remain undetected. You cannot try to hide if you are currently detected."
"HideTitle","Hide"
"InventoryDescription","Manage your character inventory."
"InventoryTitle","Inventory"
"JumpDescription","Make a short or long jump."
"JumpTitle","Jump"
"LevitateDescription","Move the affected character up and down."
"LevitateTitle","Levitate"
"MoveDescription","Move up to your speed toward the specified destination. You can break your movement up between other actions."
"MoveTitle","Move"
"NeutralCreatureTitle","Neutral Creature"
"NeutralTargetHeaderTitle","{0} (Neutral)"
"PickUpDescription","Pick up an item at the character's position."
"PickUpTitle","Pick Up"
"PowerDescription","Activate a power or special ability."
"PowerTitle","Use Power"
"ReadyDescription","Delay an attack until later in the turn."
"ReadyTitle","Ready"
"ShoveDescription","Use your Strength to push a creature one cell away from you or knock them down. The target must be no more than one size larger than you and must be within your reach."
"ShoveTitle","Shove"
"SpellCoverHalfDescription","The target has half cover ({0} saving throw).
"
"SpellCoverThreeQuartersDescription","The target has three-quarters cover ({0} saving throw).
"
"SpellExecuteDescription","Click to select this target for your spell."
"StandUpDescription","Standing up costs an amount of movement equal to half your speed. You can't stand up if you don't have enough movement left, or if your speed is 0."
"StandUpTitle","Stand"
"UseFunctionAdditionalChargePlural","Cast spell using {0} additional item charges."
"UseFunctionAdditionalChargeSingle","Cast spell using an additional item charge."
"UseItemDescription","Use the special functions of a device or magical item."
"UseItemTitle","Use Item"
"VampiricTouchDescription","Make a melee spell attack on the target for 3d6 necrotic damage and regain hit points equal to half the damage inflicted."
"VampiricTouchTitle","Vampiric Touch"
"ActionTeleportDescription","Teleport"
"UnhideTitle","Unhide"
"UnhideDescription","Unhiding is a free action."
"ActionStatusCannotPerformDetectedDescription","This action can only be performed if the character is not detected. Break the line of sight to proceed."
"BreakFreeTitle","Break Free"
"BreakFreeDescription","Spend your action breaking free, through might or agility."
"BreakEnchantmentTitle","Break Enchantment"
"BreakEnchantmentDescription","Touch a creature to remove a detrimental condition (charmed, frightened, possessed)."
"DismissalTitle","Dismissal"
"DismissalDescription","Execute a melee magical attack to send an extraplanar celestial, elemental, fey, fiend, or undead to its plane of existence."
"AttackToss_Title","Toss"
"SunbeamTitle","Sunbeam"
"SunbeamDescription","You can use your action each turn to target a creature with a sunbeam for 6d8 radiant damage. Undead and oozes save with disadvantage"
"RageStartDescription","Grants you advantage on strength saves & checks, a bonus to melee attacks damage, and resistance to slashing, bludgeoning and piercing damage, for 1 minute. You must attack or be damaged each round or the rage ends early"
"RageStartTitle","Rage"
"RageStopDescription","Immediately stops your raging status, though still couting your used rage point"
"RageStopTitle","Stop Rage"
"RecklessAttackDescription","Before you make your first attack on your turn, you can decide to attack recklessly. Doing so gives you advantage on melee weapon attack rolls using Strength during this turn, but attack rolls against you have advantage until your next turn"
"RecklessAttackTitle","Reckless Attack"
