"context","source","target"
"ClassHitDiceTitle","Hit Dice"
"ClassOrMarkerTitle","OR"
"ClassSelectionTitle","Select a Class"
"ClearFiltersTitle","Clear Filters"
"CloseTitle","Close"
"CompletedQuestsListTitle","Completed Quests"
"ConfigurationHeaderTitle","Equipped Items Configuration"
"ContainerSpaceDescription","Items occupy an amount of space, and containers (backpacks, pouches) can only fit items up to a space limit."
"ContainerWeightDescription","Items all weigh something, and containers can only hold a certain weight."
"CraftingAbilityCheckTitle","Ability Check"
"CraftingAbortButtonDescription","Stops the crafting operation. All progress and spent ingredients are lost."
"CraftingAbortButtonTitle","Abort Crafting"
"CraftingBonusTitle","Crafting Bonus: {0}"
"CraftingDifficultyTitle","Crafting Difficulty"
"CraftingEstimatedHoursFormat","At least {0} hour(s) are required to craft this item."
"CraftingIngredientsDescription","The ingredients are consumed when crafting starts."
"CraftingIngredientsTitle","Ingredients"
"CraftingInProgressTitle","The type of ability check made by the character."
"CraftingItemEffectTitle","Item Effects"
"CraftingNoOptionSelectedTitle","You must select one of the crafting options."
"CraftingNoSuitableToolTypeDescription","No one in the party possesses {0} type tools."
"CraftingNoSuitableToolTypeTitle","Not in Inventory"
"CraftingNotProficientDescription","{0} is not proficient with any of the following: {1}."
"CraftingNotProficientTitle","Not Proficient"
"CraftingOptionsTitle","Crafting Options"
"CraftingRemainingHoursFormat","At least {0} more hour(s) are required to complete this crafting operation."
"CraftingRemainingSuccessesTitle","Remaining Ability Check Successes"
"CraftingRequiredSuccessesDescription","The actual crafting time depends on the crafting character's ability check successes. Checks are repeated every hour until crafting is complete."
"CraftingRequiredSuccessesTitle","Required Successes"
"CraftingStartButtonDescription","Starts the crafting operation and consumes the ingredients."
"CraftingStartButtonTitle","Start Crafting"
"CraftingTitle","Crafting"
"CraftingUnknownRecipeDescription","You have not learned this crafting option yet."
"CutscenePauseDescription","Pauses cutscene playback (shortcut: Return)."
"CutscenePlayDescription","Resumes cutscene playback (shortcut: Return)."
"CutsceneShutdownDescription","Closes this control panel and resumes playback."
"CutsceneStepbackDescription","Go back to the previous narrative state and pause the playback (shortcut: Backspace)."
"DeathSavesFailuresTitle","Failures"
"DeathSavesFormat","{0} is dying and must make a death saving throw."
"DeathSavesSuccessesTitle","Successes"
"DeathSavesTitle","Death Saving Throws"
"DeathTimerFormat","{0} has died, but may be revived by party members. "
"DeathTimerLargeExpirationNumberDescription","10+"
"DeathTimerReviveOptionsFormat","{0}'s revive options:"
"DeathTimerUnavailableDescription","(unavailable)"
"DeathTimerWithExpirationFormat","{0} has died, but may be revived by party members.\n{1} expires in {2} rounds."
"DefaultSessionNameFormat","{0}'s game"
"DescendDescription","Lower the horizontal plane by one cell."
"DestinyQuestsListTitle","Destiny Quests"
"DestinyQuestTypeTitle","Destiny Quest"
"DeviceOverchargeDescription","Add more charges to this effect."
"DisabledSlotAutoConfigDescription","This slot is disabled as its content is determined automatically."
"DisabledSlotNoneDescription","This slot is disabled."
"DisabledSlotTwoHandedEquipedDescription","This slot is disabled because its paired slot is equipped with a two-handed item."
"DismissCharacterDescription","Remove this character from the team."
"DismissCharacterTitle","Dismiss"
"DomainSpellDescription","This domain spell is always considered prepared. 
It does not count towards your spell preparation limit. "
"DomainSpellTitle","Domain"
"DoneTitle","Done"
"DropItemDescription","Drop the item on the ground."
"DropItemTitle","Drop"
"DungeonMasterTitle","[ToRemove] Dungeon Master"
"EffectFormRollFooterDamageTitle","Damage"
"EffectFormRollFooterHealingTitle","Healing"
"EncounterAvoidButtonDescription","Avoid the battle altogether"
"EncounterAvoidButtonTitle","Hide"
"EncounterCombatAwareDescription","Hostile creatures are nearby, but {0} has managed to spot them. What will you do?"
"EncounterCombatSurprisedDescription","A group of hostile creatures has managed to surprise you!"
"EncounterCombatTitle","Combat Encounter"
"EncounterEventTitle","Game Event"
"EncounterFightButtonDescription","Starts the battle against the enemy group."
"EncounterFightButtonTitle","Start Battle"
"EncounterHeroStatusAsleepDescription","{0} is sleeping and will not act until awoken."
"EncounterHeroStatusAsleepTitle","Asleep"
"EncounterHeroStatusAwareDescription","{0} is aware of the approaching enemies."
"EncounterHeroStatusAwareTitle","Aware"
"EncounterHeroStatusDeadDescription","{0} was dead at the end of the battle."
"EncounterHeroStatusDeadTitle","Dead"
"EncounterHeroStatusHealthyDescription","{0} was healthy at the end of the battle."
"EncounterHeroStatusHealthyTitle","Healthy"
"EncounterHeroStatusSeverelyWoundedDescription","{0} was severely wounded at the end of the battle."
"EncounterHeroStatusSeverelyWoundedTitle","Severely Wounded"
"EncounterHeroStatusSpotterDescription","{0} has spotted the approaching enemies."
"EncounterHeroStatusSpotterTitle","Spotter"
"EncounterHeroStatusSurprisedDescription","{0} is surprised and will not act during the first round of the battle."
"EncounterHeroStatusSurprisedTitle","Surprised"
"EncounterHeroStatusUnconsciousDescription","{0} was unconscious at the end of the battle."
"EncounterHeroStatusUnconsciousTitle","Unconscious"
"EncounterHeroStatusWoundedDescription","{0} was wounded at the end of the battle."
"EncounterHeroStatusWoundedTitle","Wounded"
"EncounterProceedButtonDescription","Start the interaction."
"EncounterProceedButtonTitle","Proceed"
"EncounterSurpriseHeaderTitle","Surprise Roll Results"
"EncumbranceHeavyTitle","Heavy"
"EncumbranceLightTitle","Light"
"EncumbranceNoneTitle","None"
"EncumbranceTitle","Encumbrance"
"EndTurnDescription","End this character's turn and move on to the next creature to act."
"EndTurnTitle","End Turn"
"EquipmentConfigurationSetupTitle","Drag items below to change their configuration."
"EquipmentTitle","Equipment"
"EthnicGroupSelectionTitle","Select an origin."
"ExamineDocumentDescription","Read this document."
"ExamineDocumentTitle","Read"
"ExistingClassSelectionTitle","Select an existing class to level up."
"ExpertiseSuffix","(expert)"
"ExpertSkillTooltipSuffix","You are an expert at using this skill (add your proficiency bonus x 2)."
"ExpertToolTypeTooltipSuffix","You are an expert at using this type of tool (add your proficiency bonus x 2)."
"ExplorationActionsTitle","Character Actions"
"FailedQuestsListTitle","Failed Quests"
"FeatAutoSelectButtonTitle","Auto Select"
"FeatBackButtonTitle","Back One Step"
"FeatureListingProficienciesTitle","Proficiencies"
"FocusCharacterDescription","Click to focus the view on this character."
"GameContentButtonDescription","Display the document that details which game content uses the SRD and which is original."
"GameContentButtonTitle","Game Content"
"GameMenuButtonDescription","Opens the game menu."
"GameMenuTitle","Menu"
"GamePausedTitle","Paused"
"HitDiceItemStatusDeadTitle","Dead"
"HitDiceItemStatusFullHPTitle","Full HP"
"HitDiceItemStatusOutofHDTitle","Empty"
"HitDiceItemStatusRollTitle","Roll"
"HitDiceItemStatusUnconsciousTitle","Unconscious"
"InBattleDescription","Your party is currently engaged in a turn-based battle."
"InBattleTitle","In Battle"
"InspectDescription","Opens the character view screen, from which you can access the inventory, character information, proficiencies, spells, and crafting options."
"InspectInventoryDescription","Open the character's inventory tab."
"InspectInventoryTitle","Inventory"
"InspectionGiveItemToCharacterDescription","Click to give this item to {0}."
"InspectionSelectCharacterDescription","Click to select this character."
"InspectTitle","Inspect"
"InventoryCannotDropQuestItemDescription","You cannot drop a quest item out of your party inventory."
"InventoryCannotLootAllDescription","Some item(s) do not fit in your inventory."
"InventoryCannotSellQuestItemDescription","You cannot sell a quest item."
"InventoryDescription","Opens the character inventory screen, from which you can also access character information, proficiencies, spells, and crafting options."
"InventoryForceEquipDescription","This item prevents any other item from being equipped."
"InventoryMaxWeightCapacityDescription","You cannot carry that much weight."
"InventorySlotAlwaysLockedDescription","This slot is locked and cannot be equipped/unequipped."
"InventorySlotLockedInBattleDescription","This slot is locked in battle."
"InventoryTitle","Inventory"
"JournalAdventureDescription","Display the adventure log, listing all the events that have taken place during the campaign."
"JournalAdventureTitle","<#F5B486>A</color>dventure <#F5B486>L</color>og"
"JournalBattleOutcomeTitle","Victory"
"JournalBattleTitle","Encounter"
"JournalBattleVersusTitle","VS"
"JournalBestiaryAttacksTitle","Attacks"
"JournalBestiaryBackToBestiaryTitle","Back to Bestiary"
"JournalBestiaryChallengeAndXPFormat","{0} ({1}XP)"
"JournalBestiaryChallengeDescription","The average party level needed to fight one of these creatures in a balanced challenge."
"JournalBestiaryDescription","Lists the foes you can face and the knowledge you have collected."
"JournalBestiaryDifficultyTitle","Difficulty"
"JournalBestiaryImmunitiesTitle","Immunities"
"JournalBestiaryKnowledgeTitle","Knowledge"
"JournalBestiaryLanguagesTitle","Languages"
"JournalBestiaryLootOptionsTitle","Treasure"
"JournalBestiaryMonsterIndexFormat","Creature {0} of {1}"
"JournalBestiaryNoneTitle","None"
"JournalBestiaryProficienciesTitle","Proficiencies"
"JournalBestiaryResistancesTitle","Resistances"
"JournalBestiarySavingThrowsTitle","Saving Throws"
"JournalBestiarySensesTitle","Senses"
"JournalBestiarySizeAndTypeFormat","{0} {1}"
"JournalBestiarySizeTitle","Size"
"JournalBestiarySortAlphabeticalTitle","Alphabetical"
"JournalBestiarySortChallengeRatingTitle","Challenge Rating"
"JournalBestiarySortKnowledgeLevelTitle","Knowledge Level"
"JournalBestiarySortOrderTitle","Sort Order"
"JournalBestiarySortSizeTitle","Size"
"JournalBestiarySortUpdateDateTitle","Last Update"
"JournalBestiaryStandardTitle","Standard"
"JournalBestiaryTitle","<#F5B486>B</color>estiary"
"JournalBestiaryTotalUnlockedTitle","Unlocked"
"JournalBestiaryUnknownDescription","Your knowledge level is insufficient to access this type of information."
"JournalBestiaryUnknownTitle","Unknown Creature"
"JournalBestiaryVulnerabilitiesTitle","Vulnerabilities"
"JournalCampaignStartTitle","The Adventure Begins!"
"JournalConversationTitle","Conversation:"
"JournalFactionIntroduction","During your adventures you will meet people from various factions. Good relations with a faction can bring many advantages. You improve your relations with a faction by doing jobs for them or promoting their interests."
"JournalFactionProminentMembersTitle","Prominent Members"
"JournalFactionStatusDescription","Displays the party's standing with the various factions on the Legacy Council."
"JournalFactionStatusTitle","<#F5B486>F</color>actions"
"JournalNewDayColorTitle","<#F5B486>D</color>ay"
"JournalNewDayTitle","Day"
"JournalQuestCompletedTitle","Quest Completed:"
"JournalQuestFailedTitle","Quest Failed:"
"JournalQuestLogDescription","Lists the active and completed quests, along with your current objectives."
"JournalQuestLogTitle","<#F5B486>Q</color>uest <#F5B486>L</color>og"
"JournalQuestStartedTitle","Quest Started:"
"JournalQuestUpdatedSummaryFormat","{0} (continued)"
"JournalQuestUpdatedTitle","Quest Updated:"
"JournalRelationDecreasedFormat","Relationship with {1} decreased to {0}. "
"JournalRelationDecreasedTitle","Relationship Decreased:"
"JournalRelationIncreasedFormat","Relationship with {1} increased to {0}. "
"JournalRelationIncreasedTitle","Relationship Increased:"
"JournalRelationStatusChangedFormat","Status is now {0}"
"JournalTimecodeDayFormat","Day {0}"
"JournalTimecodeHourMinute24Format","{0}:{1}"
"JournalTimecodeHourMinuteAMFormat","{0}:{1} AM"
"JournalTimecodeHourMinutePMFormat","{0}:{1} PM"
"JournalTitle","Party Journal"
"JournalTravelContinuedTitle","Travel (continued)"
"JournalTravelTitle","Travel"
"JournalTutorialDescription","Allows you to review tutorial information that was previously displayed in-game."
"JournalTutorialForumsAddress","https://forums.solasta-game.com/"
"JournalTutorialForumsDescription","Find out more about Solasta on our forums."
"JournalTutorialForumsTitle","Solasta Forums"
"JournalTutorialSRDAddress","https://media.wizards.com/2016/downloads/DND/SRD-OGL_V5.1.pdf"
"JournalTutorialSRDDescription","Read about the rules system Solasta uses."
"JournalTutorialSRDTitle","System Reference Document"
"JournalTutorialTitle","<#F5B486>T</color>utorial"
"JournalTutorialWikiAddress","https://forums.solasta-game.com/"
"JournalTutorialWikiDescription","Find out more about the Solasta Universe and unique content on the online Wiki
[Coming Soon]."
"JournalTutorialWikiTitle","Solasta Wiki"
"KnownCantripsTitle","Known Cantrips"
"KnownSpellDescription","This spell is known or written in a spellbook."
"KnownSpellTitle","Known"
"LegalAgreeDescription","By clicking the ""I Agree"" button, you accept the terms above."
"LegalAgreeTitle","I Agree"
"LegalDisagreeDescription","By clicking the ""I Do Not Agree"" button, you do not accept the terms above, which means you cannot play the game."
"LegalDisagreeTitle","I Do Not Agree"
"LegalProceedDescription","Move on to the next step"
"LegalProceedTitle","Proceed"
"LevelGainsTitle","Your Level Gains"
"LoadGameDescription","Select and load a saved game."
"LoadGameTitle","Load Game"
"LocationIntroductionActiveQuestsFormat","Active Quests: {0}"
"LocationIntroductionHeaderTitle","New Location"
"LongRestCompleteTitle","Long Rest Complete"
"LongRestDescription","Take at least eight hours to eat, drink, and sleep, and wake up ready for anything."
"LongRestTitle","Long Rest"
"LootAllDescription","Loots everything from this container that can fit in your inventory without increasing your encumbrance rating."
"LootAllTitle","Loot All"
"MagicalTagDescription","This attack is considered magical and can wound creatures that resist non-magical attacks."
"MagicRevealedPluralFormat","New items have been revealed as magical on {0}."
"MagicRevealedSingleFormat","A new item has been revealed as magical on {0}."
"MainAttackTitle","Main Attack"
"MainQuestsListTitle","Main Quests"
"MainQuestTypeTitle","Main Quest"
"MapToggleDescription","Open the map of the location."
"MerchantDetectMagicDescription","Detects magical auras on all items carried by party members, but does not reveal any item's function."
"MerchantDetectMagicTitle","Detect Magic"
"MerchantFactionRelationEffectDescription","Your party's standing with the merchant's faction affects rebates and overcharges."
"MerchantIdentifyDescription","Reveals everything about a selected item, including whether it is magical."
"MerchantIdentifyTitle","Identify"
"NewClassSelectionTitle","Or click to add a new class to this character."
"NewGameScreenTitle","New Game"
"NewRecipeTitle","New crafting option!"
"NextClassFeaturesTitle","Next Class Features"
"NextPageTitle","Next"
"NextTutorialStepDescription","Display the next step in the tutorial."
"NextTutorialStepTitle","Next"
"NoContainerTitle","This character is not equipped with any backpack or container item in the ""Back"" slot."
"NoCraftingOptionsTitle","Your party does not have any crafting options yet."
"OpenGamingLicenseButtonDescription","Display the full Open Game License and System Reference Document"
"OpenGamingLicenseButtonTitle","Open Game License"
"OpenGamingLicenseDescription","The following text is the property of Wizards of the Coast, Inc. and is Copyright 2000 Wizards of the Coast, Inc. (""Wizards""). All Rights Reserved. 
1. Definitions: 
(a) ""Contributors"" means the copyright and/or trademark owners who have contributed Open Game Content; 
(b) ""Derivative Material"" means copyrighted material including derivative works and translations (including into other computer languages), portation, modification, correction, addition, extension, upgrade, improvement, compilation, abridgment or other form in which an existing work may be recast, transformed or adapted; (c) ""Distribute"" means to reproduce, license, rent, lease, sell, broadcast, publicly display, transmit or otherwise distribute; (d) ""Open Game Content"" means the game mechanic and includes the methods, procedures, processes and routines to the extent such content does not embody the Product Identity and is an enhancement over the prior art and any additional content clearly identified as Open Game Content by the Contributor, and means any work covered by this License, including translations and derivative works under copyright law, but specifically excludes Product Identity; (e) ""Product Identity"" means product and product line names, logos and identifying marks including trade dress; artifacts; creatures characters; stories, storylines, plots, thematic elements, dialogue, incidents, language, artwork, symbols, designs, depictions, likenesses, formats, poses, concepts, themes and graphic, photographic and other visual or audio representations; names and descriptions of characters, spells, enchantments, personalities, teams, personas, likenesses and special abilities; places, locations, environments, creatures, equipment, magical or supernatural abilities or effects, logos, symbols, or graphic designs; and any other trademark or registered trademark clearly identified as Product identity by the owner of the Product Identity, and which specifically excludes the Open Game Content; (f) ""Trademark"" means the logos, names, mark, sign, motto, designs that are used by a Contributor to identify itself or its products or the associated products contributed to the Open Game License by the Contributor; (g) ""Use"", ""Used"" or ""Using"" means to use, Distribute, copy, edit, format, modify, translate and otherwise create Derivative Material of Open Game Content; (h) ""You"" or ""Your"" means the licensee in terms of this agreement. 
2. The License: This License applies to any Open Game Content that contains a notice indicating that the Open Game Content may only be Used under and in terms of this License. You must affix such a notice to any Open Game Content that you Use. No terms may be added to or subtracted from this License except as described by the License itself. No other terms or conditions may be applied to any Open Game Content distributed using this License. 
3. Offer and Acceptance: By Using the Open Game Content You indicate Your acceptance of the terms of this License. 
4. Grant and Consideration: In consideration for agreeing to use this License, the Contributors grant You a perpetual, worldwide, royalty-free, non-exclusive license with the exact terms of this License to Use, the Open Game Content. 
5. Representation of Authority to Contribute: If You are contributing original material as Open Game Content, You represent that Your Contributions are Your original creation and/or You have sufficient rights to grant the rights conveyed by this License. 
6. Notice of License Copyright: You must update the COPYRIGHT NOTICE portion of this License to include the exact text of the COPYRIGHT NOTICE of any Open Game Content You are copying, modifying or distributing, and You must add the title, the copyright date, and the copyright holder's name to the COPYRIGHT NOTICE of any original Open Game Content you Distribute. 
7. Use of Product Identity: You agree not to Use any Product Identity, including as an indication as to compatibility, except as expressly licensed in another, independent Agreement with the owner of each element of that Product Identity. You agree not to indicate compatibility or co-adaptability with any Trademark or Registered Trademark in conjunction with a work containing Open Game Content except as expressly licensed in another, independent Agreement with the owner of such Trademark or Registered Trademark. The use of any Product Identity in Open Game Content does not constitute a challenge to the ownership of that Product Identity. The owner of any Product Identity used in Open Game Content shall retain all rights, title and interest in and to that Product Identity. 
8. Identification: If you distribute Open Game Content You must clearly indicate which portions of the work that you are distributing are Open Game Content. 
9. Updating the License: Wizards or its designated Agents may publish updated versions of this License. You may use any authorized version of this License to copy, modify and distribute any Open Game Content originally distributed under any version of this License. 
10. Copy of this License: You MUST include a copy of this License with every copy of the Open Game Content You Distribute. 
11. Use of Contributor Credits: You may not market or advertise the Open Game Content using the name of any Contributor unless You have written permission from the Contributor to do so. 
12. Inability to Comply: If it is impossible for You to comply with any of the terms of this License with respect to some or all of the Open Game Content due to statute, judicial order, or governmental regulation then You may not Use any Open Game Material so affected. 
13. Termination: This License will terminate automatically if You fail to comply with all terms herein and fail to cure such breach within 30 days of becoming aware of the breach. All sublicenses shall survive the termination of this License. 
14. Reformation: If any provision of this License is held to be unenforceable, such provision shall be reformed only to the extent necessary to make it enforceable. 
15. COPYRIGHT NOTICE Open Game License v 1.0a Copyright 2000, Wizards of the Coast, LLC. System Reference Document 5.1 Copyright 2016, Wizards of the Coast, Inc.; Authors Mike Mearls, Jeremy Crawford, Chris Perkins, Rodney Thompson, Peter Lee, James Wyatt, Robert J. Schwalb, Bruce R. Cordell, Chris Sims, and Steve Townshend, based on original material by E. Gary Gygax and Dave Arneson. 
END OF LICENSE"
"OpenGamingLicenseTitle","OPEN GAME LICENSE Version 1.0a"
"OpentRestButtonDescription","Take a short rest."
"ParticipantNameFormat","Player: {0}"
"ParticipantsTitle","Participants"
"PartyJournalButtonDescription","Opens the journal screen to access your adventure log, quests, monster entries, faction relations, and more information about your party's progress."
"PartyJournalButtonTitle","Journal"
"PassTitle","Pass"
"PauseDescription","Pause the flow of time."
"PauseTitle","Pause"
"PersonalityHeaderTitle","Personality"
"PersonalityValueFormat","""{0}"" personality score: {1}."
"PlanarToggleDescription","Toggle the horizontal plane on/off for movement destination selection."
"PlayDescription","Resume the flow of time."
"PlayTitle","Play"
"PoolPointsToSpendPluralTitle","{0}/{1} points to assign"
"PoolPointsToSpendSingleTitle","{0}/{1} point to assign"
"PowerRemainingHealingPoolDescription","Your remaining pool of healing points."
"PowerUsedAllDescription","You have no more uses of this power."
"PowerUsedNoneDescription","You have not used this power."
"PowerUsedSomeDescription","You have spent {0} use(s) of this power."
"PrepareAutoDescription","Automatically prepares spells based on their general relevance."
"PrepareAutoTitle","Auto Prepare"
"PrepareClearDescription","Clears all prepared spells."
"PrepareClearTitle","Clear"
"PreparedSpellDescription","This spell has been prepared and can be cast using spell slots."
"PreparedSpellTitle","Prepared"
"PreparePanelDescription","You can do this once per long rest."
"PreparePanelInstruction","Select {0} spells to prepare."
"PreparePanelTitle","Prepare Spells"
"PrepareRevertDescription","Revert to the spells that were prepared before opening this panel."
"PrepareRevertTitle","Revert"
"PrepareSpellsDescription","Select a different set of prepared spells."
"PrepareSpellsTitle","Prepare Spells"
"PrepareValidateDescription","Validate the prepared spells you have selected."
"PrepareValidateTitle","Validate"
"PreviousPageTitle","Previous"
"PreviousTutorialStepDescription","Display the previous tutorial instructions."
"PreviousTutorialStepTitle","Previous"
"ProficienciesTitle","Proficiencies"
"ProficiencyArmorCategoryDescription","You are proficient with this category of armor, and can wear it."
"ProficiencyArmorTypeDescription","You are proficient with this specific type of armor, and can wear it."
"ProficiencyBonusTitle","Proficiency 
Bonus"
"ProficiencyLanguageDescription","You are proficient at speaking this language."
"ProficiencyMarkerDoubleSkillDescription","You are an expert (double proficiency) with {0} ({1}) skill checks."
"ProficiencyMarkerDoubleToolDescription","You are an expert (double proficiency) at using this kind of tool."
"ProficiencyMarkerSavingThrowDescription","You are proficient with {0} saving throws."
"ProficiencyMarkerSingleSkillDescription","You are proficient with {0}({1}) skill checks."
"ProficiencyMarkerSingleToolDescription","You are proficient at using this kind of tool."
"ProficiencyToggleFeatTitle","Feats"
"ProficiencyToggleLanguageTitle","Languages"
"ProficiencyToggleSavingThrowTitle","Saving Throws"
"ProficiencyToggleSkillTitle","Skills"
"ProficiencyToggleToolTitle","Tools"
"ProficiencyToggleWeaponAndArmorTitle","Weapons and Armor"
"ProficiencyWeaponCategoryDescription","You are proficient with this category of weapon, adding your proficiency bonus to attack rolls."
"ProficiencyWeaponTypeDescription","You are proficient with this specific type of weapon, adding your proficiency bonus to attack rolls."
"PurchaseClearAllDescription","Click to clear all purchased items."
"PurchaseOrderTitle","You Purchase"
"QuestChoiceStatusTitle","Choice:"
"QuestCompletedDescription","Quest Completed"
"QuestFailedDescription","Quest Failed"
"QuestLogTitle","Quests"
"QuestObjectivesTitle","Objectives"
"QuestOptionalStatusTitle","(optional)"
"QuitGameDescription","Quit the current game and return to the main menu."
"QuitGameTitle","Quit Game"
"QuitLocationDescription","Quit the current location and return to the campaign screen."
"QuitLocationTitle","Quit Location"
"RaceHeaderTitle","Ancestry"
"RacialFeaturesTitle","Ancestry Features"
"ReadyCantripAttackDescription","Use an attack cantrip on the first enemy that moves into range. Attacks with disadvantage will not trigger this reaction."
"ReadyCantripAttackTitle","Cantrip Attack"
"ReadyMeleeAttackDescription","Use your currently equipped weapon to attack the first enemy that moves into melee range."
"ReadyMeleeAttackTitle","Melee Attack"
"ReadyOptionsTitle","Ready Options"
"ReadyRangedAttackDescription","Use your currently equipped weapon to attack the first enemy that moves into range. Attacks with disadvantage will not trigger this reaction."
"ReadyRangedAttackTitle","Ranged Attack"
"ReadyToLevelUpLongRestDescription","This character is ready to level up. Take a long rest to start the level up sequence."
"RemainingPointsFormat","{0} remaining points"
"RepertoireHeaderFormat","{0} Spells"
"RepertoirePreparedSpellsDescription","The number of spells that you have prepared from your allowance."
"RepertoirePreparedSpellsTitle","Prepared Spells"
"RepertoireSpellsTitle","Spells"
"RequiredFactionInvalidTitle","Faction Relation"
"RequiredFactionStatusFormat","Your status with the {0} faction is {1}. You need {2} to purchase this item."
"RequiresCharacterLevelDescription","Requires character level {0}"
"RequiresCharacterLevelTitle","({0})"
"RequiresClassLevelDescription","Requires class level {0}"
"RequiresClassLevelTitle","({0})"
"RestingTitle","Resting…"
"RestModuleHitDiceHeaderTitle","Hit Points Recovery"
"RestModuleHitDiceInstructionAfterRestLongRestTitle","You have recovered all hit points and half your hit dice maximum."
"RestModuleHitDiceInstructionAfterRestShortRestTitle","Spend hit dice to recover hit points."
"RestModuleHitDiceInstructionBeforeRestLongRestTitle","When the rest is complete, recover all hit points and half your hit dice maximum."
"RestModuleHitDiceInstructionBeforeRestShortRestTitle","When the rest is complete, spend hit dice to recover missing hit points."
"RestModulePostRestActivitiesAfterDescription","Select actions."
"RestModulePostRestActivitiesBeforeDescription","Your characters' actions after the rest is complete."
"RestModulePostRestActivitiesHeaderTitle","Post Rest Actions"
"RestModuleRecoveredFeaturesHeaderTitle","Feature and Ability Recovery"
"RestModuleRecoveredFeaturesInstructionAfterRestTitle","You have recovered the following features:"
"RestModuleRecoveredFeaturesInstructionBeforeRestTitle","Upon rest completion, you will recover these features:"
"RestModuleRecoveredFeaturesNoneTitle","None"
"ResumeDescription","Close this panel and resume the game."
"ResumeTitle","Resume"
"ReviveCastSpellFormat","Cast {0}"
"ReviveItemSpellSubtitlePluralFormat","({0}{1} slots remaining)"
"ReviveItemSpellSubtitleSingleFormat","({0}{1} slot remaining)"
"ReviveItemSubtitlePluralFormat","({0} uses remaining)"
"ReviveItemSubtitleSingleFormat","({0} use remaining)"
"ReviveUpcastSubtitleDescription","Upcast: "
"ReviveUsePowerFormat","Use {0}"
"RitualsListTitle","Rituals"
"RitualSpellDescription","This ritual spell can be cast without expending a spell slot, provided you spend 10 minutes to cast it."
