"context","source","target"
"DamageHalvedLine","{0} allows {1} to halve the damage."
"DamageReducedLine","{0} allows {1} to reduce the damage by {2} points."
"DamageValueLine","Nominal damage output: {0}"
"VulnerableToDamageLine","{0} is vulnerable to {1} damage and takes double damage"
"VulnerableToDamageFormat","Vulnerable {0}"
"RechargePowerLine","{0} recharges the power of {1}"
"SpellCastUnknownLine","{0} casts a spell"
"SpellIdentifiedLine","{0} has identified the spell as {1}"
"SpellCounteredSuccessUnknownLine","{0} counters the unknown spell cast by {1}."
"NoRoomToConjureCreatureDescription","No room to conjure the creature."
"AdditionalDamageBracersOfArcheryFormat","Bracers of Archery"
"AdditionalDamageBracersOfArcheryLine","{0} deals additional damage with Bracers of Archery."
"AdditionalDamageFinisherFormat","Finisher"
"AdditionalDamageFinisherLine","{0} deals an additional 1D6 damage to wounded creatures."
"SpellComponentConsumedLine","Casting the {0} spell consumes the {1} item."
"ReceivedHealingHalfFullLine","{0} is already at half health."
"AdditionalDamageDivineStrikeFormat","Divine Strike!"
"AdditionalDamageDivineStrikeLine","{0} deals more damage to {1} with Divine Strike (+{2})."
"DamageMultiplierLine","Difficulty multiplier: {0}"
"BreakFreeSuccessLine","{0} breaks free."
"BreakFreeFailureLine","{0} fails to break free."
"DamageRetaliateLine","{0} retaliates to {1} with the {2} effect."
"DamageRetaliateCaption","Retaliate!"
"KnockOutPreventedLine","{0} is prevented from being reduced to 0 hit points, thanks to the {1} effect."
"InstantDeathPreventedLine","{0} is prevented from being instantly killed, thanks to the {1} effect."
"RandomBehaviourRolledLine","{0} rolls a {1} to determine a behavior and rolls {2}: "
"LegendaryResistanceUsedLine","{0} uses Legendary Resistance and changes the outcome: {1}"
"LegendaryResistanceUsedCaption","Legendary Resistance!"
"LegendaryActionUsedLine","{0} uses the {1} Legendary Action."
"PartyMoneySpentLine","The party loses {0}."
"IndomitableResistanceUsedLine","{0} is Indomitable and attempts to reroll the failed saving throw."
"IndomitableResistanceUsedCaption","Indomitable!"
"PowerFailureCheckedLine","{0} as {1}% chance to activate {2} and rolls {3}: {4}"
"PowerFailureCheckedSuccessFormat","Success!"
"PowerFailureCheckedFailureFormat","Failure!"
"PowerFailureCheckedSuccessCaption","Intervention Granted!"
"PowerFailureCheckedFailureCaption","Intervention Denied"
"SpellCounterAttackLine","{0} uses {1} to counterattack the hostile spell."
"AdditionalDamagePoisonousFormat","Poisonous"
"AdditionalDamagePoisonousLine","{0} attemps to poison {1} (+{2})."
"SpellMissingComponentLine","{0} is missing one of the components (Verbal, Somatic, or Material) to cast {1}."
"GenericGadgetTitle","Object"
"Impossible_Title","Impossible to take this item"
"InGameDialogLine","{0}: {1}"
"Unlock_Door_With_Key","You unlocked the door with the adequate key."
"MetamagicActivatedLine","{0} activates the {1} metamagic on the {2} spell"
"AdditionalDamageElementalAffinityFormat","Elemental Affinity!"
"AdditionalDamageElementalAffinityLine","{0} inflicts more damage to {1} through Elemental Affinity (+{2})"
"ReplacedAbilityScoreForSaveFormat","{0}!"
"ReplacedAbilityScoreForSaveLine","{0} uses {1} to save with {3} instead of {2}"
"SpellSlotPreservedFormat","Slot Preserved!"
"SpellSlotPreservedLine","{0} rolls {1} with {2}, avoiding to spend a spell slot"
"AdditionalDamageImprovedDivineSmiteFormat","Improved Smite!"
"AdditionalDamageImprovedDivineSmiteLine","{0} inflicts more damage to {1} through Improved Divine Smite (+{2})"
"ImmuneToSpellLevelLine","{0} is immune to level {1} spells or below, and is unaffected by {2}"
"ImmuneToSpellLevelFormat","Immune Level {0} Spells"
"NewContenderConsoleLine","{0} enters the battle."
"AdditionalDamageRageFormat","Rage Damage!"
"AdditionalDamageRageLine","{0} is raging and deals more damage on {1} (+{2})"
"AdditionalDamageBrutalCriticalFormat","Brutal Critical!"
"AdditionalDamageBrutalCriticalLine","{0} inflict more damage with Brutal Critical on {1} (+{2})"
